product_id,product_name,category,unit_price,stock_level,product_launch_date,supplier_id
P387,Baby Carrots 500 ml #33,Produce,5.80,1113,2022-11-01,S014
P388,Broccoli 500 ml #33,Produce,4.27,1820,2022-05-01,S015
P389,Spinach 2 lb #33,Produce,3.19,163,2020-06-18,S008
P390,Tomatoes 16 oz #33,Produce,2.11,1201,2021-07-16,S010
P391,Avocados 2 lb #33,Produce,1.43,1620,2022-07-25,S016
P392,Lettuce 2 lb #33,Produce,3.52,333,2020-08-19,S009
P393,Cucumbers 2 lb #33,Produce,4.76,1784,2022-01-21,S002
P394,Blueberries 2 lb #33,Produce,4.68,547,2022-06-22,S014
P395,Strawberries 1 L #33,Produce,1.06,606,2023-08-31,S010
P396,Grapes 1 lb #33,Produce,5.31,638,2020-03-07,S012
P397,Apples 1 lb #34,Produce,5.24,1872,2020-06-27,S004
P398,Bananas 16 oz #34,Produce,4.77,1760,2021-04-30,S019
P399,Baby Carrots 2 lb #34,Produce,4.29,1395,2023-12-26,S014
P400,Broccoli 1 L #34,Produce,1.41,523,2020-10-12,S007
P401,Spinach 32 oz #34,Produce,4.93,1190,2023-03-13,S009
P402,Tomatoes 32 oz #34,Produce,3.78,1541,2020-12-10,S010
P403,Avocados 1 L #34,Produce,2.09,1153,2021-07-01,S004
P404,Lettuce 12 oz #34,Produce,1.25,667,2022-04-22,S005
P405,Cucumbers 16 oz #34,Produce,4.36,399,2020-09-28,S011
P406,Blueberries 1 lb #34,Produce,5.06,1102,2023-10-16,S005
P407,Strawberries 500 ml #34,Produce,3.68,948,2021-07-04,S013
P408,Grapes 1 L #34,Produce,2.99,1902,2023-07-21,S003
P409,Apples 500 ml #35,Produce,2.72,1896,2021-07-23,S012
P410,Bananas 32 oz #35,Produce,3.00,1291,2022-09-26,S001
P411,Baby Carrots 500 ml #35,Produce,5.28,1038,2020-07-09,S012
P412,Broccoli 1 lb #35,Produce,5.18,546,2022-12-30,S014
P413,Spinach 32 oz #35,Produce,5.04,761,2022-10-10,S010
P414,Tomatoes 16 oz #35,Produce,2.36,1259,2023-03-29,S016
P415,Avocados 1 L #35,Produce,4.84,199,2023-10-29,S002
P416,Lettuce 12 oz #35,Produce,1.05,354,2022-07-30,S006
P417,Cucumbers 1 lb #35,Produce,2.93,514,2020-01-02,S005
P418,Blueberries 16 oz #35,Produce,5.35,1890,2021-09-10,S009
P419,Strawberries 32 oz #35,Produce,1.01,268,2022-01-08,S012
P420,Grapes 16 oz #35,Produce,4.15,206,2023-08-21,S013
P421,Apples 1 L #36,Produce,3.94,579,2023-12-03,S014
P422,Bananas 12 oz #36,Produce,4.11,102,2023-12-12,S007
P423,Baby Carrots 2 lb #36,Produce,3.12,563,2020-09-28,S017
P424,Broccoli 12 oz #36,Produce,4.24,1524,2020-01-20,S011
P425,Spinach 500 ml #36,Produce,4.99,370,2022-05-14,S016
P426,Tomatoes 12 oz #36,Produce,0.89,1596,2022-02-23,S004
P427,Avocados 32 oz #36,Produce,1.07,380,2022-01-22,S013
P428,Lettuce 500 ml #36,Produce,4.75,1486,2020-09-29,S005
P429,Cucumbers 12 oz #36,Produce,0.88,1349,2023-02-27,S006
P430,Blueberries 500 ml #36,Produce,2.92,1632,2021-03-12,S005
P431,Strawberries 500 ml #36,Produce,5.56,1006,2023-06-15,S007
P432,Grapes 16 oz #36,Produce,0.98,1641,2020-07-24,S004
P433,Apples 32 oz #37,Produce,3.74,979,2022-02-25,S011
P434,Bananas 32 oz #37,Produce,4.85,1420,2021-05-22,S003
P435,Baby Carrots 2 lb #37,Produce,1.86,1576,2023-05-15,S020
P436,Broccoli 12 oz #37,Produce,2.07,1836,2023-11-15,S010
P437,Spinach 2 lb #37,Produce,1.63,486,2023-05-27,S013
P438,Tomatoes 1 L #37,Produce,2.13,1938,2020-04-21,S008
P439,Avocados 16 oz #37,Produce,3.22,1123,2020-08-18,S020
P440,Lettuce 32 oz #37,Produce,0.89,748,2020-01-25,S005
P441,Cucumbers 1 lb #37,Produce,2.63,848,2023-03-10,S018
P442,Blueberries 1 L #37,Produce,4.26,249,2022-08-22,S001
P443,Strawberries 32 oz #37,Produce,3.73,541,2020-01-29,S002
P444,Grapes 2 lb #37,Produce,5.57,686,2022-03-26,S017
P445,Apples 500 ml #38,Produce,4.72,923,2022-05-17,S003
P446,Bananas 2 lb #38,Produce,4.02,412,2023-01-06,S009
P447,Baby Carrots 2 lb #38,Produce,0.96,1986,2020-06-10,S007
P448,Broccoli 2 lb #38,Produce,5.86,769,2020-11-14,S013
P449,Spinach 500 ml #38,Produce,3.73,1417,2023-08-23,S003
P450,Tomatoes 500 ml #38,Produce,2.21,1833,2022-06-14,S008
P451,Avocados 1 lb #38,Produce,0.82,337,2020-06-25,S015
P452,Lettuce 32 oz #38,Produce,3.87,1464,2020-04-22,S006
P453,Cucumbers 16 oz #38,Produce,1.16,1536,2023-12-20,S001
P454,Blueberries 2 lb #38,Produce,1.40,1159,2021-12-11,S009
P455,Strawberries 500 ml #38,Produce,1.42,1699,2020-09-16,S009
P456,Grapes 1 L #38,Produce,4.53,1942,2020-08-29,S001
P457,Apples 32 oz #39,Produce,2.34,1172,2022-05-29,S003
P458,Bananas 500 ml #39,Produce,1.95,257,2023-03-26,S016
P459,Baby Carrots 12 oz #39,Produce,3.00,1123,2022-01-07,S019
P460,Broccoli 32 oz #39,Produce,1.42,1683,2020-11-18,S004
P461,Spinach 500 ml #39,Produce,5.42,336,2023-10-12,S008
P462,Tomatoes 12 oz #39,Produce,4.57,1858,2020-01-06,S001
P463,Avocados 32 oz #39,Produce,1.85,884,2022-08-24,S005
P464,Lettuce 2 lb #39,Produce,1.48,1744,2020-03-13,S014
P465,Cucumbers 1 lb #39,Produce,1.73,1975,2021-05-23,S011
P466,Blueberries 2 lb #39,Produce,1.99,863,2020-06-08,S004
P467,Strawberries 16 oz #39,Produce,3.26,557,2020-04-17,S017
P468,Grapes 12 oz #39,Produce,5.90,1896,2022-04-01,S015
P469,Apples 32 oz #40,Produce,5.26,276,2021-09-28,S018
P470,Bananas 16 oz #40,Produce,3.01,697,2022-01-25,S019
P471,Baby Carrots 16 oz #40,Produce,4.81,1050,2023-06-29,S012
P472,Broccoli 1 L #40,Produce,3.75,1689,2022-10-07,S007
P473,Spinach 1 L #40,Produce,4.53,1730,2023-01-24,S008
P474,Tomatoes 12 oz #40,Produce,1.33,577,2022-04-19,S018
P475,Avocados 12 oz #40,Produce,2.41,786,2023-11-21,S001
P476,Lettuce 1 L #40,Produce,4.67,1611,2022-02-09,S010
P477,Cucumbers 16 oz #40,Produce,1.07,959,2022-12-21,S016
P478,Blueberries 500 ml #40,Produce,5.79,673,2020-10-18,S003
P479,Strawberries 1 L #40,Produce,0.74,1164,2021-04-19,S014
P480,Grapes 1 lb #40,Produce,4.35,1631,2022-02-01,S003
P481,Apples 16 oz #41,Produce,3.69,1405,2022-11-01,S013
P482,Bananas 12 oz #41,Produce,0.91,990,2023-03-08,S005
P483,Baby Carrots 1 L #41,Produce,1.80,745,2021-06-18,S013
P484,Broccoli 32 oz #41,Produce,4.35,1027,2021-10-30,S009
P485,Spinach 16 oz #41,Produce,1.78,1697,2021-02-19,S019
P486,Tomatoes 16 oz #41,Produce,1.10,1020,2020-08-04,S015
P487,Avocados 2 lb #41,Produce,2.23,833,2020-09-04,S007
P488,Lettuce 32 oz #41,Produce,2.99,1845,2022-08-06,S004
P489,Cucumbers 32 oz #41,Produce,1.00,1792,2023-11-06,S020
P490,Blueberries 16 oz #41,Produce,0.72,286,2021-11-02,S008
P491,Strawberries 2 lb #41,Produce,5.83,200,2022-03-22,S010
P492,Grapes 12 oz #41,Produce,1.93,928,2020-12-22,S015
P493,Apples 16 oz #42,Produce,3.56,293,2023-01-31,S015
P494,Bananas 12 oz #42,Produce,1.06,124,2020-10-13,S002
P495,Baby Carrots 16 oz #42,Produce,5.07,505,2021-03-31,S013
P496,Broccoli 500 ml #42,Produce,2.55,272,2023-07-14,S019
P497,Spinach 12 oz #42,Produce,3.72,232,2020-06-02,S007
P498,Tomatoes 1 L #42,Produce,5.46,363,2022-06-27,S003
P499,Avocados 12 oz #42,Produce,5.48,187,2021-11-10,S015
P500,Lettuce 1 lb #42,Produce,0.78,1782,2023-03-21,S013
P501,Cucumbers 500 ml #42,Produce,3.23,973,2022-02-22,S006
P502,Blueberries 32 oz #42,Produce,2.45,673,2021-01-18,S015
P503,Strawberries 2 lb #42,Produce,5.36,1368,2020-03-11,S020
P504,Grapes 1 lb #42,Produce,1.85,943,2021-08-27,S018
P505,Apples 32 oz #43,Produce,3.13,884,2020-06-28,S005
P506,Bananas 1 L #43,Produce,2.81,1176,2023-08-09,S008
P507,Baby Carrots 1 L #43,Produce,3.97,139,2023-01-18,S013
P508,Broccoli 1 lb #43,Produce,4.80,1215,2022-01-05,S016
P509,Spinach 2 lb #43,Produce,2.39,758,2023-03-04,S013
P510,Tomatoes 32 oz #43,Produce,1.99,1322,2020-02-23,S008
P511,Avocados 12 oz #43,Produce,0.66,1756,2021-07-29,S016
P512,Lettuce 16 oz #43,Produce,3.41,426,2023-04-11,S004
P513,Cucumbers 32 oz #43,Produce,1.86,1192,2021-05-08,S002
P514,Blueberries 2 lb #43,Produce,4.70,1833,2021-03-25,S013
P515,Strawberries 16 oz #43,Produce,2.45,584,2020-12-21,S019
P516,Grapes 32 oz #43,Produce,2.25,1971,2023-11-29,S019
P517,Apples 32 oz #44,Produce,0.66,1262,2023-12-05,S019
P518,Bananas 1 L #44,Produce,1.28,1759,2021-01-20,S016
P519,Baby Carrots 1 lb #44,Produce,3.48,177,2020-12-25,S003
P520,Broccoli 16 oz #44,Produce,0.81,140,2023-05-17,S017
P521,Spinach 2 lb #44,Produce,3.13,512,2021-11-10,S005
P522,Tomatoes 1 L #44,Produce,2.37,1829,2020-12-29,S011
P523,Avocados 2 lb #44,Produce,0.83,1543,2020-10-29,S005
P524,Lettuce 1 L #44,Produce,4.76,847,2022-12-13,S003
P525,Cucumbers 1 lb #44,Produce,2.55,1300,2023-09-18,S004
P526,Blueberries 16 oz #44,Produce,2.35,422,2021-10-22,S014
P527,Strawberries 500 ml #44,Produce,4.86,749,2022-09-24,S006
P528,Grapes 500 ml #44,Produce,4.39,1921,2023-02-24,S020
P529,Apples 500 ml #45,Produce,4.83,1306,2021-04-02,S006
P530,Bananas 32 oz #45,Produce,2.58,360,2023-11-11,S006
P531,Baby Carrots 2 lb #45,Produce,4.51,901,2023-12-08,S019
P532,Broccoli 32 oz #45,Produce,0.68,1986,2023-05-18,S020
P533,Spinach 12 oz #45,Produce,1.71,1116,2023-03-04,S005
P534,Tomatoes 16 oz #45,Produce,2.32,810,2020-06-08,S011
P535,Avocados 1 L #45,Produce,1.42,1551,2020-06-30,S011
P536,Lettuce 16 oz #45,Produce,2.96,611,2021-06-27,S003
P537,Cucumbers 500 ml #45,Produce,2.43,102,2020-08-09,S002
P538,Blueberries 16 oz #45,Produce,2.62,1911,2022-05-09,S014
P539,Strawberries 32 oz #45,Produce,3.21,1218,2022-02-14,S013
P540,Grapes 1 L #45,Produce,1.06,1869,2022-09-08,S019
P541,Apples 16 oz #46,Produce,4.08,433,2023-11-08,S015
P542,Bananas 32 oz #46,Produce,0.91,141,2020-03-09,S011
P543,Baby Carrots 12 oz #46,Produce,1.94,800,2020-08-02,S006
P544,Broccoli 500 ml #46,Produce,5.38,253,2020-11-25,S018
P545,Spinach 32 oz #46,Produce,5.68,1316,2020-07-09,S020
P546,Tomatoes 12 oz #46,Produce,5.41,983,2023-12-13,S006
P547,Avocados 16 oz #46,Produce,3.84,209,2022-06-08,S004
P548,Lettuce 1 lb #46,Produce,2.32,1527,2021-01-24,S018
P549,Cucumbers 32 oz #46,Produce,4.47,1452,2023-01-11,S010
P550,Blueberries 12 oz #46,Produce,2.14,904,2020-07-15,S019
P551,Strawberries 16 oz #46,Produce,3.52,211,2022-10-02,S012
P552,Grapes 32 oz #46,Produce,0.52,1787,2020-06-28,S020
P553,Apples 12 oz #47,Produce,3.14,523,2020-07-17,S006
P554,Bananas 1 lb #47,Produce,4.01,1828,2020-06-16,S004
P555,Baby Carrots 1 lb #47,Produce,2.20,1101,2022-03-25,S009
P556,Broccoli 1 lb #47,Produce,1.00,478,2023-01-19,S012
P557,Spinach 16 oz #47,Produce,5.37,1012,2022-01-26,S002
P558,Tomatoes 32 oz #47,Produce,1.95,563,2022-08-10,S009
P559,Avocados 1 L #47,Produce,3.60,1526,2020-11-05,S004
P560,Lettuce 1 L #47,Produce,0.97,1208,2021-12-05,S014
P561,Cucumbers 16 oz #47,Produce,5.84,1233,2023-04-22,S002
P562,Blueberries 1 lb #47,Produce,5.12,1196,2022-12-06,S016
P563,Strawberries 1 lb #47,Produce,3.65,712,2021-04-27,S003
P564,Grapes 2 lb #47,Produce,2.67,1269,2020-03-12,S017
P565,Apples 2 lb #48,Produce,4.90,401,2023-10-19,S004
P566,Bananas 16 oz #48,Produce,5.72,442,2022-07-08,S007
P567,Baby Carrots 12 oz #48,Produce,4.95,967,2020-09-15,S003
P568,Broccoli 16 oz #48,Produce,5.94,1784,2022-06-10,S005
P569,Spinach 32 oz #48,Produce,5.09,1965,2021-06-12,S003
P570,Tomatoes 1 lb #48,Produce,0.98,1230,2023-02-13,S011
P571,Avocados 1 lb #48,Produce,5.21,1978,2022-11-30,S001
P572,Lettuce 2 lb #48,Produce,4.83,1170,2023-06-30,S014
P573,Cucumbers 16 oz #48,Produce,1.12,1260,2020-11-02,S019
P574,Blueberries 12 oz #48,Produce,3.70,1252,2020-07-24,S004
P575,Strawberries 32 oz #48,Produce,4.82,1897,2023-01-01,S014
P576,Grapes 1 lb #48,Produce,1.95,1271,2023-09-03,S020
P577,Apples 32 oz #49,Produce,3.10,925,2020-12-18,S005
P578,Bananas 500 ml #49,Produce,3.90,922,2023-10-26,S002
P579,Baby Carrots 500 ml #49,Produce,2.68,586,2021-11-09,S002
P580,Broccoli 32 oz #49,Produce,4.60,141,2021-07-04,S011
P581,Spinach 32 oz #49,Produce,5.00,674,2021-09-12,S016
P582,Tomatoes 12 oz #49,Produce,5.22,1879,2023-11-03,S008
P583,Avocados 1 L #49,Produce,1.24,1791,2022-06-26,S011
P584,Lettuce 2 lb #49,Produce,1.98,1422,2022-05-03,S003
P585,Cucumbers 1 L #49,Produce,1.53,933,2021-03-08,S016
P586,Blueberries 1 L #49,Produce,4.68,215,2022-02-04,S017
P587,Strawberries 32 oz #49,Produce,4.85,1553,2020-05-14,S017
P588,Grapes 2 lb #49,Produce,2.72,159,2022-12-09,S006
P589,Apples 1 L #50,Produce,1.56,218,2021-02-15,S008
P590,Bananas 32 oz #50,Produce,0.68,1543,2020-04-13,S007
P591,Baby Carrots 2 lb #50,Produce,2.01,912,2022-08-08,S004
P592,Broccoli 32 oz #50,Produce,4.25,1101,2021-05-10,S020
P593,Spinach 2 lb #50,Produce,2.95,1229,2022-08-29,S012
P594,Tomatoes 500 ml #50,Produce,2.39,1801,2021-06-13,S003
P595,Avocados 12 oz #50,Produce,2.07,433,2022-03-02,S019
P596,Lettuce 1 L #50,Produce,4.79,553,2021-03-14,S008
P597,Cucumbers 500 ml #50,Produce,4.23,938,2021-07-05,S017
P598,Blueberries 12 oz #50,Produce,0.61,1070,2023-10-29,S005
P599,Strawberries 1 L #50,Produce,4.06,117,2023-05-16,S008
P600,Grapes 500 ml #50,Produce,1.89,1552,2021-09-17,S009
P601,Apples 1 L #51,Produce,2.83,814,2022-02-10,S015
P602,Bananas 32 oz #51,Produce,1.89,1486,2022-08-13,S017
P603,Baby Carrots 2 lb #51,Produce,5.03,309,2022-03-24,S001
P604,Broccoli 1 L #51,Produce,3.31,1819,2023-09-18,S012
P605,Spinach 2 lb #51,Produce,3.59,678,2023-05-01,S010
P606,Tomatoes 12 oz #51,Produce,4.26,788,2022-09-13,S009
P607,Avocados 32 oz #51,Produce,4.02,1443,2021-07-21,S010
P608,Lettuce 1 L #51,Produce,1.54,592,2022-11-25,S002
P609,Cucumbers 1 lb #51,Produce,4.93,1452,2023-05-13,S011
P610,Blueberries 500 ml #51,Produce,4.24,1118,2020-02-22,S010
P611,Strawberries 1 lb #51,Produce,1.93,895,2022-05-07,S002
P612,Grapes 1 L #51,Produce,3.71,488,2023-03-17,S011
P613,Apples 500 ml #52,Produce,4.50,1194,2021-03-31,S016
P614,Bananas 32 oz #52,Produce,5.49,1138,2023-10-07,S010
P615,Baby Carrots 2 lb #52,Produce,5.15,470,2023-09-08,S010
P616,Broccoli 500 ml #52,Produce,1.04,629,2020-09-19,S018
P617,Spinach 500 ml #52,Produce,4.70,1942,2021-01-09,S011
P618,Tomatoes 32 oz #52,Produce,4.10,557,2021-03-31,S010
P619,Avocados 32 oz #52,Produce,2.81,633,2021-11-09,S019
P620,Lettuce 1 lb #52,Produce,2.12,209,2020-08-29,S019
P621,Cucumbers 12 oz #52,Produce,3.69,1067,2023-06-25,S007
P622,Blueberries 1 lb #52,Produce,3.25,1185,2023-10-26,S010
P623,Strawberries 16 oz #52,Produce,2.77,510,2020-11-04,S011
P624,Grapes 1 lb #52,Produce,2.75,393,2023-03-12,S011
P625,Apples 1 L #53,Produce,5.24,265,2021-01-04,S016
P626,Bananas 32 oz #53,Produce,2.33,1399,2020-12-28,S002
P627,Baby Carrots 16 oz #53,Produce,0.53,1658,2021-07-14,S006
P628,Broccoli 1 lb #53,Produce,3.67,1708,2020-11-20,S003
P629,Spinach 500 ml #53,Produce,1.21,979,2022-06-07,S013
P630,Tomatoes 1 lb #53,Produce,2.86,109,2022-09-04,S002
P631,Avocados 12 oz #53,Produce,3.44,1926,2022-02-03,S011
P632,Lettuce 16 oz #53,Produce,4.66,136,2022-12-23,S001
P633,Cucumbers 16 oz #53,Produce,3.95,1520,2021-05-24,S012
P634,Blueberries 1 lb #53,Produce,2.22,1130,2020-07-29,S019
P635,Strawberries 1 L #53,Produce,2.18,193,2020-05-13,S010
P636,Grapes 500 ml #53,Produce,5.72,1165,2022-07-22,S020
P637,Apples 500 ml #54,Produce,3.38,374,2022-06-07,S011
P638,Bananas 32 oz #54,Produce,5.98,1636,2022-09-30,S007
P639,Baby Carrots 12 oz #54,Produce,1.41,567,2022-04-06,S008
P640,Broccoli 16 oz #54,Produce,4.50,1603,2020-09-25,S001
P641,Spinach 12 oz #54,Produce,3.74,850,2020-12-12,S002
P642,Tomatoes 32 oz #54,Produce,2.56,1679,2023-08-04,S018
P643,Avocados 12 oz #54,Produce,3.93,1455,2023-05-01,S004
P644,Lettuce 12 oz #54,Produce,4.09,1512,2020-02-10,S004
P645,Cucumbers 12 oz #54,Produce,2.79,1220,2022-02-17,S009
P646,Blueberries 16 oz #54,Produce,3.11,1523,2020-11-09,S001
P647,Strawberries 12 oz #54,Produce,2.16,1456,2023-09-17,S017
P648,Grapes 500 ml #54,Produce,1.98,380,2023-05-25,S014
P649,Apples 2 lb #55,Produce,5.07,1572,2020-08-02,S020
P650,Bananas 1 L #55,Produce,1.15,317,2020-08-21,S016
P651,Baby Carrots 1 L #55,Produce,1.59,638,2021-02-13,S017
P652,Broccoli 500 ml #55,Produce,5.85,939,2022-01-03,S010
P653,Spinach 1 lb #55,Produce,1.38,1964,2023-01-27,S007
P654,Tomatoes 32 oz #55,Produce,4.29,580,2022-09-11,S001
P655,Avocados 12 oz #55,Produce,0.57,1810,2020-07-01,S019
P656,Lettuce 12 oz #55,Produce,4.18,1696,2020-11-01,S017
P657,Cucumbers 32 oz #55,Produce,0.91,1419,2020-07-26,S008
P658,Blueberries 32 oz #55,Produce,3.01,1050,2021-08-29,S002
P659,Strawberries 1 L #55,Produce,1.05,180,2020-12-23,S010
P660,Grapes 32 oz #55,Produce,2.48,972,2023-10-18,S004
P661,Apples 12 oz #56,Produce,1.02,1844,2020-04-03,S005
P662,Bananas 32 oz #56,Produce,4.15,832,2020-12-15,S015
P663,Baby Carrots 500 ml #56,Produce,5.75,290,2021-07-03,S012
P664,Broccoli 12 oz #56,Produce,4.98,920,2021-01-09,S013
P665,Spinach 1 L #56,Produce,5.79,889,2021-07-10,S016
P666,Tomatoes 1 L #56,Produce,4.90,441,2023-08-21,S004
P667,Avocados 1 L #56,Produce,1.23,426,2020-04-30,S004
P668,Lettuce 1 lb #56,Produce,2.79,1743,2023-04-24,S019
P669,Cucumbers 2 lb #56,Produce,4.23,877,2021-01-06,S012
P670,Blueberries 1 L #56,Produce,3.86,1589,2023-11-02,S005
P671,Strawberries 12 oz #56,Produce,3.16,1917,2022-09-26,S014
P672,Grapes 32 oz #56,Produce,2.92,1441,2020-05-09,S011
P673,Apples 2 lb #57,Produce,0.57,1671,2023-10-20,S019
P674,Bananas 500 ml #57,Produce,4.48,1888,2021-04-03,S011
P675,Baby Carrots 500 ml #57,Produce,3.36,1366,2023-11-10,S004
P676,Broccoli 1 lb #57,Produce,2.88,808,2021-05-24,S013
P677,Spinach 2 lb #57,Produce,1.32,211,2023-02-17,S001
P678,Tomatoes 2 lb #57,Produce,4.04,1838,2020-11-17,S016
P679,Avocados 12 oz #57,Produce,5.19,1638,2020-12-04,S016
P680,Lettuce 32 oz #57,Produce,2.26,203,2021-11-08,S017
P681,Cucumbers 1 lb #57,Produce,1.72,925,2023-08-10,S008
P682,Blueberries 1 L #57,Produce,0.93,1273,2022-06-28,S015
P683,Strawberries 1 lb #57,Produce,0.98,747,2022-10-17,S004
P684,Grapes 12 oz #57,Produce,5.89,310,2023-08-31,S013
P685,Apples 2 lb #58,Produce,2.77,100,2023-02-15,S003
P686,Bananas 500 ml #58,Produce,4.85,723,2023-06-21,S017
P687,Baby Carrots 500 ml #58,Produce,3.59,1034,2023-09-02,S011
P688,Broccoli 1 L #58,Produce,2.50,556,2020-04-21,S015
P689,Spinach 2 lb #58,Produce,2.33,1068,2023-06-23,S012
P690,Tomatoes 12 oz #58,Produce,4.44,1655,2020-08-21,S008
P691,Avocados 1 L #58,Produce,0.51,1397,2021-12-28,S010
P692,Lettuce 500 ml #58,Produce,3.51,317,2022-02-04,S002
P693,Cucumbers 16 oz #58,Produce,5.43,1783,2022-10-05,S014
P694,Blueberries 16 oz #58,Produce,1.09,484,2023-06-05,S004
P695,Strawberries 16 oz #58,Produce,5.62,1036,2022-03-15,S007
P696,Grapes 1 L #58,Produce,4.44,948,2020-08-08,S002
P697,Apples 2 lb #59,Produce,5.60,352,2023-10-08,S015
P698,Bananas 2 lb #59,Produce,3.02,375,2023-04-21,S016
P699,Baby Carrots 2 lb #59,Produce,0.52,986,2020-04-09,S019
P700,Broccoli 1 L #59,Produce,3.16,1986,2022-11-07,S006
P701,Spinach 500 ml #59,Produce,4.30,1769,2020-12-21,S005
P702,Tomatoes 2 lb #59,Produce,1.07,1341,2023-09-08,S011
P703,Avocados 1 lb #59,Produce,3.27,1347,2022-02-26,S008
P704,Lettuce 32 oz #59,Produce,2.00,1027,2021-12-03,S005
P705,Cucumbers 500 ml #59,Produce,1.26,1915,2023-05-18,S017
P706,Blueberries 2 lb #59,Produce,2.14,1862,2023-12-07,S011
P707,Strawberries 500 ml #59,Produce,4.42,545,2023-02-07,S007
P708,Grapes 500 ml #59,Produce,1.65,807,2021-08-18,S005
P709,Apples 16 oz #60,Produce,5.90,1131,2023-08-24,S018
P710,Bananas 500 ml #60,Produce,4.32,336,2021-10-22,S012
P711,Baby Carrots 2 lb #60,Produce,3.59,1466,2023-04-08,S014
P712,Broccoli 32 oz #60,Produce,4.21,1897,2022-12-29,S014
P713,Spinach 12 oz #60,Produce,4.95,151,2022-12-06,S013
P714,Tomatoes 12 oz #60,Produce,1.30,509,2023-10-04,S009
P715,Avocados 32 oz #60,Produce,4.63,1499,2020-11-25,S009
P716,Lettuce 500 ml #60,Produce,1.31,1706,2020-05-07,S010
P717,Cucumbers 12 oz #60,Produce,1.62,834,2023-01-13,S015
P718,Blueberries 500 ml #60,Produce,1.06,1250,2023-10-15,S008
P719,Strawberries 1 lb #60,Produce,4.58,586,2023-02-23,S017
P720,Grapes 32 oz #60,Produce,4.81,1519,2023-11-26,S002
P721,Apples 1 lb #61,Produce,5.60,1714,2022-03-04,S011
P722,Bananas 12 oz #61,Produce,5.81,1623,2020-04-20,S009
P723,Baby Carrots 1 L #61,Produce,1.62,561,2022-06-26,S012
P724,Broccoli 500 ml #61,Produce,4.65,1335,2023-01-24,S007
P725,Spinach 32 oz #61,Produce,4.77,1019,2021-01-31,S006
P726,Tomatoes 16 oz #61,Produce,5.91,455,2020-06-01,S017
P727,Avocados 1 lb #61,Produce,1.16,671,2020-03-24,S018
P728,Lettuce 2 lb #61,Produce,1.95,1832,2020-11-25,S009
P729,Cucumbers 500 ml #61,Produce,0.53,417,2022-08-13,S002
P730,Blueberries 2 lb #61,Produce,1.35,204,2021-10-22,S020
P731,Strawberries 1 lb #61,Produce,5.14,1717,2021-09-08,S019
P732,Grapes 1 L #61,Produce,3.53,1549,2020-05-29,S011
P733,Apples 2 lb #62,Produce,3.39,239,2021-01-11,S017
P734,Bananas 2 lb #62,Produce,1.38,926,2023-01-17,S003
P735,Baby Carrots 500 ml #62,Produce,2.42,779,2021-03-12,S011
P736,Broccoli 1 L #62,Produce,2.48,1366,2021-03-23,S017
P737,Spinach 1 L #62,Produce,3.11,1640,2023-02-23,S001
P738,Tomatoes 1 lb #62,Produce,1.13,592,2021-12-09,S020
P739,Avocados 12 oz #62,Produce,5.55,1497,2021-05-14,S011
P740,Lettuce 1 lb #62,Produce,2.60,625,2020-08-20,S018
P741,Cucumbers 2 lb #62,Produce,4.48,1783,2020-02-20,S012
P742,Blueberries 1 lb #62,Produce,3.33,1096,2022-11-07,S002
P743,Strawberries 16 oz #62,Produce,2.13,756,2023-08-27,S017
P744,Grapes 16 oz #62,Produce,0.95,1683,2020-07-15,S018
P745,Apples 12 oz #63,Produce,3.43,531,2023-07-07,S007
P746,Bananas 1 L #63,Produce,5.26,312,2022-05-18,S007
P747,Baby Carrots 500 ml #63,Produce,3.46,1687,2023-12-10,S014
P748,Broccoli 500 ml #63,Produce,4.06,1505,2020-05-27,S005
P749,Spinach 12 oz #63,Produce,0.63,279,2021-11-10,S003
P750,Tomatoes 2 lb #63,Produce,0.80,244,2021-05-30,S019
P751,Avocados 1 lb #63,Produce,5.02,894,2021-06-13,S015
P752,Lettuce 32 oz #63,Produce,3.97,134,2022-06-05,S013
P753,Cucumbers 12 oz #63,Produce,4.20,1413,2022-12-31,S020
P754,Blueberries 12 oz #63,Produce,0.85,1535,2023-04-14,S003
P755,Strawberries 12 oz #63,Produce,2.47,693,2022-10-26,S010
P756,Grapes 1 L #63,Produce,3.84,1997,2021-07-30,S015
P757,Apples 12 oz #64,Produce,2.60,1070,2023-09-15,S006
P758,Bananas 500 ml #64,Produce,3.43,900,2020-10-06,S018
P759,Baby Carrots 16 oz #64,Produce,2.12,710,2023-07-22,S012
P760,Broccoli 2 lb #64,Produce,5.77,1891,2020-01-23,S018
P761,Spinach 12 oz #64,Produce,1.28,1272,2020-03-26,S020
P762,Tomatoes 12 oz #64,Produce,2.67,724,2023-01-26,S007
P763,Avocados 16 oz #64,Produce,4.62,945,2021-12-05,S017
P764,Lettuce 16 oz #64,Produce,1.28,1363,2021-01-11,S009
P765,Cucumbers 500 ml #64,Produce,1.57,1737,2021-01-06,S019
P766,Blueberries 1 lb #64,Produce,5.19,1420,2023-01-29,S018
P767,Strawberries 12 oz #64,Produce,0.90,613,2023-10-07,S004
P768,Grapes 1 lb #64,Produce,1.59,777,2023-04-04,S012
P769,Apples 16 oz #65,Produce,1.21,304,2023-09-04,S010
P770,Bananas 32 oz #65,Produce,3.91,1095,2021-01-31,S015
P771,Baby Carrots 32 oz #65,Produce,2.31,1520,2023-09-12,S019
