order_item_id,order_id,product_id,quantity,unit_price,line_total
ORD0042-8,ORD0042,P4805,1,13.96,13.96
ORD0042-9,ORD0042,P2807,1,6.52,6.52
ORD0042-10,ORD0042,P3095,3,4.60,13.80
ORD0042-11,ORD0042,P2581,1,9.63,9.63
ORD0042-12,ORD0042,P4312,2,2.33,4.66
ORD0042-13,ORD0042,P4158,1,6.95,6.95
ORD0042-14,ORD0042,P484,2,4.35,8.70
ORD0042-15,ORD0042,P3211,1,1.12,1.12
ORD0042-16,ORD0042,P1622,2,1.86,3.72
ORD0042-17,ORD0042,P1044,4,2.94,11.76
ORD0042-18,ORD0042,P849,1,5.53,5.53
ORD0042-19,ORD0042,P1029,2,2.18,4.36
ORD0042-20,ORD0042,P3065,1,5.74,5.74
ORD0042-21,ORD0042,P805,5,0.62,3.10
ORD0042-22,ORD0042,P4141,2,5.53,11.06
ORD0042-23,ORD0042,P1768,1,7.74,7.74
ORD0043-1,ORD0043,P3703,1,8.49,8.49
ORD0043-2,ORD0043,P692,2,3.51,7.02
ORD0043-3,ORD0043,P992,1,3.77,3.77
ORD0043-4,ORD0043,P1672,2,2.04,4.08
ORD0043-5,ORD0043,P2207,1,19.89,19.89
ORD0043-6,ORD0043,P468,4,5.90,23.60
ORD0043-7,ORD0043,P4483,1,9.01,9.01
ORD0043-8,ORD0043,P2398,1,4.10,4.10
ORD0043-9,ORD0043,P1301,1,7.29,7.29
ORD0044-1,ORD0044,P483,3,1.80,5.40
ORD0044-2,ORD0044,P3638,3,1.43,4.29
ORD0044-3,ORD0044,P4881,1,3.68,3.68
ORD0044-4,ORD0044,P4405,2,5.93,11.86
ORD0044-5,ORD0044,P1534,4,1.92,7.68
ORD0044-6,ORD0044,P1847,1,3.04,3.04
ORD0044-7,ORD0044,P4332,2,6.49,12.98
ORD0044-8,ORD0044,P042,2,3.25,6.50
ORD0044-9,ORD0044,P3230,1,8.77,8.77
ORD0044-10,ORD0044,P1860,1,5.74,5.74
ORD0045-1,ORD0045,P2735,2,5.79,11.58
ORD0045-2,ORD0045,P708,1,1.65,1.65
ORD0045-3,ORD0045,P903,2,4.74,9.48
ORD0045-4,ORD0045,P4151,2,7.97,15.94
ORD0046-1,ORD0046,P1754,1,4.62,4.62
ORD0046-2,ORD0046,P208,1,5.75,5.75
ORD0046-3,ORD0046,P3217,1,11.05,11.05
ORD0046-4,ORD0046,P072,3,2.33,6.99
ORD0046-5,ORD0046,P1495,3,3.69,11.07
ORD0047-1,ORD0047,P4685,2,2.19,4.38
ORD0047-2,ORD0047,P3476,1,3.80,3.80
ORD0047-3,ORD0047,P3927,1,2.18,2.18
ORD0047-4,ORD0047,P3911,3,13.99,41.97
ORD0047-5,ORD0047,P1299,2,6.15,12.30
ORD0047-6,ORD0047,P4155,3,6.91,20.73
ORD0047-7,ORD0047,P581,4,5.00,20.00
ORD0047-8,ORD0047,P2883,3,8.94,26.82
ORD0047-9,ORD0047,P466,3,1.99,5.97
ORD0047-10,ORD0047,P3403,4,2.27,9.08
ORD0047-11,ORD0047,P4806,2,4.26,8.52
ORD0047-12,ORD0047,P3103,3,2.84,8.52
ORD0047-13,ORD0047,P1607,2,2.21,4.42
ORD0048-1,ORD0048,P2639,3,6.10,18.30
ORD0048-2,ORD0048,P3267,1,8.68,8.68
ORD0048-3,ORD0048,P447,4,0.96,3.84
ORD0048-4,ORD0048,P4889,2,4.22,8.44
ORD0048-5,ORD0048,P3844,1,8.10,8.10
ORD0048-6,ORD0048,P4006,1,12.19,12.19
ORD0048-7,ORD0048,P1601,3,6.08,18.24
ORD0048-8,ORD0048,P2790,1,7.55,7.55
ORD0049-1,ORD0049,P3824,1,2.82,2.82
ORD0049-2,ORD0049,P1333,1,6.84,6.84
ORD0049-3,ORD0049,P1645,2,5.39,10.78
ORD0049-4,ORD0049,P2725,2,3.66,7.32
ORD0049-5,ORD0049,P150,3,5.33,15.99
ORD0049-6,ORD0049,P2010,1,14.82,14.82
ORD0049-7,ORD0049,P3415,1,1.47,1.47
ORD0049-8,ORD0049,P1419,1,3.77,3.77
ORD0049-9,ORD0049,P1479,2,5.51,11.02
ORD0049-10,ORD0049,P4879,1,14.63,14.63
ORD0050-1,ORD0050,P2235,2,6.63,13.26
ORD0050-2,ORD0050,P1422,2,3.37,6.74
ORD0050-3,ORD0050,P3289,2,7.08,14.16
ORD0050-4,ORD0050,P836,2,4.33,8.66
ORD0050-5,ORD0050,P3746,1,7.45,7.45
ORD0050-6,ORD0050,P2639,1,6.10,6.10
ORD0050-7,ORD0050,P3446,1,11.80,11.80
ORD0050-8,ORD0050,P4833,1,8.49,8.49
ORD0050-9,ORD0050,P3882,1,12.53,12.53
ORD0051-1,ORD0051,P1032,2,3.94,7.88
ORD0051-2,ORD0051,P1480,3,1.39,4.17
ORD0051-3,ORD0051,P510,5,1.99,9.95
ORD0051-4,ORD0051,P4746,1,9.66,9.66
ORD0051-5,ORD0051,P3561,1,7.76,7.76
ORD0052-1,ORD0052,P3731,1,9.49,9.49
ORD0052-2,ORD0052,P3353,1,7.59,7.59
ORD0052-3,ORD0052,P1603,1,6.97,6.97
ORD0052-4,ORD0052,P736,1,2.48,2.48
ORD0052-5,ORD0052,P2200,1,19.67,19.67
ORD0052-6,ORD0052,P703,1,3.27,3.27
ORD0052-7,ORD0052,P4630,4,2.46,9.84
ORD0052-8,ORD0052,P2674,1,7.13,7.13
ORD0052-9,ORD0052,P3976,1,9.79,9.79
ORD0052-10,ORD0052,P2889,1,3.71,3.71
ORD0052-11,ORD0052,P1721,2,2.34,4.68
ORD0052-12,ORD0052,P3159,2,2.32,4.64
ORD0053-1,ORD0053,P3917,1,11.98,11.98
ORD0053-2,ORD0053,P3318,1,10.75,10.75
ORD0053-3,ORD0053,P584,3,1.98,5.94
ORD0053-4,ORD0053,P3906,1,9.30,9.30
ORD0053-5,ORD0053,P1814,2,5.11,10.22
ORD0053-6,ORD0053,P802,4,4.45,17.80
ORD0053-7,ORD0053,P1554,4,3.27,13.08
ORD0053-8,ORD0053,P4699,1,5.30,5.30
ORD0053-9,ORD0053,P2258,1,5.77,5.77
ORD0053-10,ORD0053,P4310,1,7.44,7.44
ORD0053-11,ORD0053,P577,1,3.10,3.10
ORD0053-12,ORD0053,P3561,1,7.76,7.76
ORD0053-13,ORD0053,P3265,1,11.01,11.01
ORD0053-14,ORD0053,P1494,1,5.83,5.83
ORD0053-15,ORD0053,P3921,2,4.20,8.40
ORD0053-16,ORD0053,P4580,1,5.97,5.97
ORD0053-17,ORD0053,P1178,5,1.24,6.20
ORD0053-18,ORD0053,P2429,1,5.60,5.60
ORD0053-19,ORD0053,P1508,1,5.99,5.99
ORD0053-20,ORD0053,P3607,1,11.18,11.18
ORD0054-1,ORD0054,P2832,1,8.98,8.98
ORD0054-2,ORD0054,P3427,2,2.51,5.02
ORD0054-3,ORD0054,P3137,3,1.78,5.34
ORD0054-4,ORD0054,P2734,1,5.65,5.65
ORD0055-1,ORD0055,P257,2,3.03,6.06
ORD0055-2,ORD0055,P4750,1,11.48,11.48
ORD0055-3,ORD0055,P619,1,2.81,2.81
ORD0055-4,ORD0055,P3721,1,12.69,12.69
ORD0055-5,ORD0055,P516,4,2.25,9.00
ORD0055-6,ORD0055,P1558,1,1.62,1.62
ORD0055-7,ORD0055,P4006,1,12.19,12.19
ORD0055-8,ORD0055,P922,5,4.94,24.70
ORD0056-1,ORD0056,P726,2,5.91,11.82
ORD0056-2,ORD0056,P2011,1,5.09,5.09
ORD0056-3,ORD0056,P4809,1,4.83,4.83
ORD0056-4,ORD0056,P2646,1,5.58,5.58
ORD0056-5,ORD0056,P4127,2,5.25,10.50
ORD0056-6,ORD0056,P1570,1,6.89,6.89
ORD0056-7,ORD0056,P3476,3,3.80,11.40
ORD0056-8,ORD0056,P4835,1,6.41,6.41
ORD0056-9,ORD0056,P3655,1,14.16,14.16
ORD0056-10,ORD0056,P2195,1,5.77,5.77
ORD0056-11,ORD0056,P178,2,2.51,5.02
ORD0056-12,ORD0056,P2224,1,14.90,14.90
ORD0056-13,ORD0056,P2242,1,19.42,19.42
ORD0056-14,ORD0056,P1520,2,3.02,6.04
ORD0056-15,ORD0056,P483,4,1.80,7.20
ORD0056-16,ORD0056,P2488,1,9.58,9.58
ORD0056-17,ORD0056,P4177,1,2.81,2.81
ORD0056-18,ORD0056,P2426,1,5.45,5.45
ORD0056-19,ORD0056,P2471,1,13.23,13.23
ORD0057-1,ORD0057,P4284,1,7.92,7.92
ORD0057-2,ORD0057,P3893,1,11.44,11.44
ORD0057-3,ORD0057,P4445,2,1.49,2.98
ORD0057-4,ORD0057,P4751,1,5.80,5.80
ORD0057-5,ORD0057,P2323,1,3.80,3.80
ORD0057-6,ORD0057,P1753,2,3.38,6.76
ORD0057-7,ORD0057,P2849,1,6.51,6.51
ORD0057-8,ORD0057,P4165,2,1.97,3.94
ORD0057-9,ORD0057,P4782,1,3.90,3.90
ORD0057-10,ORD0057,P1882,1,5.48,5.48
ORD0057-11,ORD0057,P1530,1,5.97,5.97
ORD0057-12,ORD0057,P4531,1,11.91,11.91
ORD0057-13,ORD0057,P2777,2,4.35,8.70
ORD0058-1,ORD0058,P1955,2,6.58,13.16
ORD0058-2,ORD0058,P675,4,3.36,13.44
ORD0058-3,ORD0058,P1283,2,1.30,2.60
ORD0058-4,ORD0058,P4900,1,5.34,5.34
ORD0058-5,ORD0058,P1322,2,2.94,5.88
ORD0058-6,ORD0058,P1599,3,7.22,21.66
ORD0058-7,ORD0058,P1698,1,3.13,3.13
ORD0058-8,ORD0058,P2240,2,8.81,17.62
ORD0058-9,ORD0058,P965,5,3.93,19.65
ORD0058-10,ORD0058,P3151,3,3.02,9.06
ORD0058-11,ORD0058,P2108,1,19.58,19.58
ORD0058-12,ORD0058,P1216,3,4.10,12.30
ORD0058-13,ORD0058,P2372,1,6.15,6.15
ORD0058-14,ORD0058,P3541,2,1.56,3.12
ORD0059-1,ORD0059,P408,2,2.99,5.98
ORD0059-2,ORD0059,P4348,2,2.01,4.02
ORD0059-3,ORD0059,P3570,1,9.74,9.74
ORD0059-4,ORD0059,P243,3,4.44,13.32
ORD0059-5,ORD0059,P268,2,5.85,11.70
ORD0059-6,ORD0059,P2313,1,8.99,8.99
ORD0059-7,ORD0059,P2943,2,2.35,4.70
ORD0059-8,ORD0059,P1605,1,6.57,6.57
ORD0059-9,ORD0059,P4314,3,5.55,16.65
ORD0059-10,ORD0059,P2456,1,4.05,4.05
ORD0059-11,ORD0059,P2792,1,4.21,4.21
ORD0060-1,ORD0060,P448,1,5.86,5.86
ORD0060-2,ORD0060,P1860,1,5.74,5.74
ORD0060-3,ORD0060,P3243,1,8.46,8.46
ORD0060-4,ORD0060,P4988,1,8.97,8.97
ORD0060-5,ORD0060,P366,2,0.75,1.50
ORD0060-6,ORD0060,P605,2,3.59,7.18
ORD0061-1,ORD0061,P506,5,2.81,14.05
ORD0061-2,ORD0061,P2387,1,9.07,9.07
ORD0061-3,ORD0061,P3860,1,7.40,7.40
ORD0061-4,ORD0061,P807,3,1.31,3.93
ORD0061-5,ORD0061,P2237,1,4.18,4.18
ORD0062-1,ORD0062,P4010,1,8.35,8.35
ORD0062-2,ORD0062,P1932,2,4.97,9.94
ORD0062-3,ORD0062,P1791,2,4.56,9.12
ORD0062-4,ORD0062,P3799,1,11.20,11.20
ORD0062-5,ORD0062,P4372,4,1.37,5.48
ORD0062-6,ORD0062,P2442,1,10.56,10.56
ORD0062-7,ORD0062,P2065,1,9.84,9.84
ORD0062-8,ORD0062,P1074,3,3.53,10.59
ORD0062-9,ORD0062,P1236,2,5.63,11.26
ORD0063-1,ORD0063,P526,3,2.35,7.05
ORD0063-2,ORD0063,P118,3,4.64,13.92
ORD0063-3,ORD0063,P2870,1,4.13,4.13
ORD0063-4,ORD0063,P3982,1,2.51,2.51
ORD0063-5,ORD0063,P4645,3,4.06,12.18
ORD0063-6,ORD0063,P479,3,0.74,2.22
ORD0063-7,ORD0063,P254,2,2.66,5.32
ORD0063-8,ORD0063,P2315,2,6.66,13.32
ORD0063-9,ORD0063,P4175,2,5.05,10.10
ORD0064-1,ORD0064,P1162,3,0.88,2.64
ORD0064-2,ORD0064,P323,5,4.13,20.65
ORD0064-3,ORD0064,P3423,2,4.34,8.68
ORD0064-4,ORD0064,P813,4,1.95,7.80
ORD0064-5,ORD0064,P4866,1,10.22,10.22
ORD0064-6,ORD0064,P869,1,5.28,5.28
ORD0064-7,ORD0064,P4797,1,13.11,13.11
ORD0064-8,ORD0064,P3480,1,1.99,1.99
ORD0064-9,ORD0064,P1409,2,2.30,4.60
ORD0064-10,ORD0064,P3293,2,1.43,2.86
ORD0064-11,ORD0064,P2339,1,7.59,7.59
ORD0064-12,ORD0064,P1728,2,1.89,3.78
ORD0065-1,ORD0065,P576,3,1.95,5.85
ORD0065-2,ORD0065,P020,5,2.76,13.80
ORD0065-3,ORD0065,P848,2,5.56,11.12
ORD0065-4,ORD0065,P3326,1,1.55,1.55
ORD0065-5,ORD0065,P4619,1,7.67,7.67
ORD0065-6,ORD0065,P1644,2,1.77,3.54
ORD0065-7,ORD0065,P3866,1,14.74,14.74
ORD0065-8,ORD0065,P3866,1,14.74,14.74
ORD0065-9,ORD0065,P2949,1,9.25,9.25
ORD0065-10,ORD0065,P887,5,3.12,15.60
ORD0065-11,ORD0065,P079,2,1.35,2.70
ORD0065-12,ORD0065,P916,3,5.71,17.13
ORD0065-13,ORD0065,P2178,1,17.80,17.80
ORD0065-14,ORD0065,P4544,1,10.86,10.86
ORD0065-15,ORD0065,P3985,2,2.36,4.72
ORD0065-16,ORD0065,P369,5,2.85,14.25
ORD0066-1,ORD0066,P2423,1,4.66,4.66
ORD0066-2,ORD0066,P4188,2,2.12,4.24
ORD0066-3,ORD0066,P3364,2,2.59,5.18
ORD0066-4,ORD0066,P532,5,0.68,3.40
ORD0066-5,ORD0066,P1468,2,2.88,5.76
ORD0066-6,ORD0066,P1592,1,4.99,4.99
ORD0066-7,ORD0066,P3696,1,4.52,4.52
ORD0066-8,ORD0066,P1068,4,2.77,11.08
ORD0066-9,ORD0066,P3415,2,1.47,2.94
ORD0066-10,ORD0066,P110,4,4.00,16.00
ORD0066-11,ORD0066,P4813,1,7.87,7.87
ORD0066-12,ORD0066,P3140,3,4.15,12.45
ORD0066-13,ORD0066,P1159,1,4.57,4.57
ORD0067-1,ORD0067,P4167,3,3.62,10.86
ORD0067-2,ORD0067,P3382,1,7.53,7.53
ORD0067-3,ORD0067,P2148,1,5.09,5.09
ORD0067-4,ORD0067,P3333,2,1.95,3.90
ORD0067-5,ORD0067,P4842,1,5.00,5.00
ORD0067-6,ORD0067,P528,1,4.39,4.39
ORD0068-1,ORD0068,P1622,3,1.86,5.58
ORD0068-2,ORD0068,P190,3,5.89,17.67
ORD0068-3,ORD0068,P3755,3,4.65,13.95
ORD0068-4,ORD0068,P037,3,3.18,9.54
ORD0068-5,ORD0068,P222,1,5.94,5.94
ORD0068-6,ORD0068,P291,3,3.03,9.09
ORD0068-7,ORD0068,P2625,1,8.13,8.13
ORD0068-8,ORD0068,P3584,4,1.08,4.32
ORD0068-9,ORD0068,P829,3,3.87,11.61
ORD0069-1,ORD0069,P3825,1,12.61,12.61
ORD0069-2,ORD0069,P3003,1,5.29,5.29
ORD0069-3,ORD0069,P2091,1,8.21,8.21
ORD0069-4,ORD0069,P4144,1,5.80,5.80
ORD0069-5,ORD0069,P816,2,4.26,8.52
ORD0069-6,ORD0069,P1310,1,5.39,5.39
ORD0069-7,ORD0069,P1867,2,3.36,6.72
ORD0069-8,ORD0069,P4482,1,6.21,6.21
ORD0069-9,ORD0069,P4424,1,7.15,7.15
ORD0069-10,ORD0069,P2012,1,4.49,4.49
ORD0069-11,ORD0069,P4295,1,6.86,6.86
ORD0069-12,ORD0069,P4242,2,1.76,3.52
ORD0069-13,ORD0069,P1893,1,7.11,7.11
ORD0070-1,ORD0070,P1707,1,6.81,6.81
ORD0070-2,ORD0070,P2354,1,10.19,10.19
ORD0070-3,ORD0070,P1030,3,0.60,1.80
ORD0070-4,ORD0070,P730,5,1.35,6.75
ORD0070-5,ORD0070,P4009,1,10.55,10.55
ORD0070-6,ORD0070,P1894,1,5.41,5.41
ORD0070-7,ORD0070,P1488,2,2.50,5.00
ORD0070-8,ORD0070,P3395,2,1.23,2.46
ORD0070-9,ORD0070,P536,2,2.96,5.92
ORD0070-10,ORD0070,P1151,4,5.15,20.60
ORD0070-11,ORD0070,P3749,1,11.61,11.61
ORD0071-1,ORD0071,P4574,1,11.10,11.10
ORD0071-2,ORD0071,P4967,3,2.81,8.43
ORD0071-3,ORD0071,P3917,1,11.98,11.98
ORD0071-4,ORD0071,P4973,3,2.55,7.65
ORD0071-5,ORD0071,P4324,2,3.09,6.18
ORD0071-6,ORD0071,P021,3,5.83,17.49
ORD0071-7,ORD0071,P4715,2,6.63,13.26
ORD0071-8,ORD0071,P1249,2,1.81,3.62
ORD0071-9,ORD0071,P3650,2,10.85,21.70
ORD0071-10,ORD0071,P2061,2,9.69,19.38
ORD0071-11,ORD0071,P648,5,1.98,9.90
ORD0071-12,ORD0071,P4975,2,9.67,19.34
ORD0071-13,ORD0071,P1195,3,4.32,12.96
ORD0072-1,ORD0072,P3232,1,1.07,1.07
ORD0072-2,ORD0072,P3591,1,4.01,4.01
ORD0072-3,ORD0072,P1756,1,7.33,7.33
ORD0072-4,ORD0072,P2389,1,13.86,13.86
ORD0072-5,ORD0072,P4045,1,3.53,3.53
ORD0072-6,ORD0072,P4860,1,8.18,8.18
ORD0072-7,ORD0072,P1726,1,5.62,5.62
ORD0072-8,ORD0072,P4224,1,5.78,5.78
ORD0072-9,ORD0072,P4261,1,3.45,3.45
ORD0072-10,ORD0072,P4138,1,5.02,5.02
ORD0072-11,ORD0072,P4617,1,11.41,11.41
ORD0072-12,ORD0072,P833,1,5.20,5.20
ORD0072-13,ORD0072,P4133,1,6.29,6.29
ORD0072-14,ORD0072,P4084,2,2.05,4.10
ORD0072-15,ORD0072,P1694,1,7.65,7.65
ORD0072-16,ORD0072,P2341,1,18.09,18.09
ORD0072-17,ORD0072,P2178,1,17.80,17.80
ORD0072-18,ORD0072,P4839,1,11.80,11.80
ORD0072-19,ORD0072,P332,3,2.63,7.89
ORD0072-20,ORD0072,P631,1,3.44,3.44
ORD0072-21,ORD0072,P177,2,1.24,2.48
ORD0072-22,ORD0072,P3441,1,6.05,6.05
ORD0072-23,ORD0072,P602,4,1.89,7.56
ORD0073-1,ORD0073,P1591,1,7.02,7.02
ORD0073-2,ORD0073,P983,5,3.78,18.90
ORD0073-3,ORD0073,P1214,5,4.01,20.05
ORD0073-4,ORD0073,P3395,1,1.23,1.23
ORD0073-5,ORD0073,P2584,1,4.30,4.30
ORD0073-6,ORD0073,P3370,1,4.77,4.77
ORD0073-7,ORD0073,P1016,4,2.18,8.72
ORD0073-8,ORD0073,P946,1,4.05,4.05
ORD0073-9,ORD0073,P4346,1,4.42,4.42
ORD0073-10,ORD0073,P680,3,2.26,6.78
ORD0073-11,ORD0073,P2263,1,12.88,12.88
ORD0073-12,ORD0073,P1444,1,6.86,6.86
ORD0073-13,ORD0073,P4604,1,7.71,7.71
ORD0073-14,ORD0073,P3686,1,9.99,9.99
ORD0073-15,ORD0073,P1005,2,3.58,7.16
ORD0073-16,ORD0073,P2523,1,4.70,4.70
ORD0073-17,ORD0073,P4434,1,6.45,6.45
ORD0073-18,ORD0073,P3997,1,5.18,5.18
ORD0073-19,ORD0073,P3220,1,5.11,5.11
ORD0073-20,ORD0073,P4081,3,2.23,6.69
ORD0073-21,ORD0073,P3858,1,14.45,14.45
ORD0074-1,ORD0074,P3132,2,3.25,6.50
ORD0074-2,ORD0074,P3032,3,2.29,6.87
ORD0074-3,ORD0074,P2274,2,16.62,33.24
ORD0074-4,ORD0074,P1783,2,1.83,3.66
ORD0074-5,ORD0074,P1665,2,1.20,2.40
ORD0074-6,ORD0074,P1248,2,1.27,2.54
ORD0074-7,ORD0074,P2974,3,6.26,18.78
ORD0074-8,ORD0074,P1043,2,4.50,9.00
ORD0074-9,ORD0074,P041,1,1.47,1.47
ORD0075-1,ORD0075,P1437,2,7.19,14.38
ORD0075-2,ORD0075,P4160,2,4.59,9.18
ORD0075-3,ORD0075,P3281,1,4.11,4.11
ORD0075-4,ORD0075,P1085,5,0.77,3.85
ORD0076-1,ORD0076,P4742,1,10.77,10.77
ORD0076-2,ORD0076,P2417,1,4.50,4.50
ORD0076-3,ORD0076,P4459,2,2.01,4.02
ORD0076-4,ORD0076,P4505,1,5.62,5.62
ORD0076-5,ORD0076,P890,1,1.59,1.59
ORD0076-6,ORD0076,P1008,1,4.27,4.27
ORD0076-7,ORD0076,P2057,1,10.19,10.19
ORD0076-8,ORD0076,P095,5,2.68,13.40
ORD0076-9,ORD0076,P1481,1,7.07,7.07
ORD0076-10,ORD0076,P4920,4,3.82,15.28
ORD0076-11,ORD0076,P4956,2,4.27,8.54
ORD0076-12,ORD0076,P2088,1,6.90,6.90
ORD0076-13,ORD0076,P1631,1,6.31,6.31
ORD0076-14,ORD0076,P4884,1,8.94,8.94
ORD0076-15,ORD0076,P4717,1,6.14,6.14
ORD0076-16,ORD0076,P3205,1,5.60,5.60
ORD0076-17,ORD0076,P797,1,5.85,5.85
ORD0076-18,ORD0076,P2015,1,7.22,7.22
ORD0076-19,ORD0076,P3069,3,3.51,10.53
ORD0076-20,ORD0076,P2620,1,4.72,4.72
ORD0076-21,ORD0076,P2619,1,9.30,9.30
ORD0076-22,ORD0076,P2152,1,11.36,11.36
ORD0077-1,ORD0077,P3553,1,9.85,9.85
ORD0077-2,ORD0077,P356,4,0.74,2.96
ORD0077-3,ORD0077,P552,6,0.52,3.12
ORD0077-4,ORD0077,P4728,3,2.42,7.26
ORD0077-5,ORD0077,P708,5,1.65,8.25
ORD0077-6,ORD0077,P2489,1,14.92,14.92
ORD0077-7,ORD0077,P1939,1,1.68,1.68
ORD0077-8,ORD0077,P1993,1,7.48,7.48
ORD0077-9,ORD0077,P3534,3,1.88,5.64
ORD0077-10,ORD0077,P3430,1,7.54,7.54
ORD0077-11,ORD0077,P2993,3,7.06,21.18
ORD0078-1,ORD0078,P207,2,5.75,11.50
ORD0078-2,ORD0078,P3793,1,10.76,10.76
ORD0078-3,ORD0078,P851,3,0.53,1.59
ORD0078-4,ORD0078,P908,2,5.25,10.50
ORD0078-5,ORD0078,P2002,1,12.98,12.98
ORD0078-6,ORD0078,P1968,2,3.38,6.76
ORD0078-7,ORD0078,P2597,2,7.38,14.76
ORD0078-8,ORD0078,P810,1,1.69,1.69
ORD0078-9,ORD0078,P3295,2,6.75,13.50
ORD0078-10,ORD0078,P4710,2,2.47,4.94
ORD0079-1,ORD0079,P3267,1,8.68,8.68
ORD0079-2,ORD0079,P1410,1,7.87,7.87
ORD0079-3,ORD0079,P120,2,2.90,5.80
ORD0079-4,ORD0079,P229,1,5.65,5.65
ORD0079-5,ORD0079,P087,1,4.23,4.23
ORD0079-6,ORD0079,P4614,1,4.54,4.54
ORD0079-7,ORD0079,P729,3,0.53,1.59
ORD0080-1,ORD0080,P619,1,2.81,2.81
ORD0080-2,ORD0080,P4268,1,1.78,1.78
ORD0080-3,ORD0080,P3984,2,12.45,24.90
ORD0080-4,ORD0080,P1506,3,1.02,3.06
ORD0080-5,ORD0080,P4364,1,2.68,2.68
ORD0080-6,ORD0080,P2509,4,4.40,17.60
ORD0080-7,ORD0080,P3116,2,11.92,23.84
ORD0080-8,ORD0080,P160,2,4.08,8.16
ORD0081-1,ORD0081,P1446,2,4.00,8.00
ORD0081-2,ORD0081,P3548,2,11.19,22.38
ORD0081-3,ORD0081,P3427,2,2.51,5.02
ORD0081-4,ORD0081,P1335,3,4.40,13.20
ORD0081-5,ORD0081,P998,5,3.61,18.05
ORD0081-6,ORD0081,P952,2,1.53,3.06
ORD0081-7,ORD0081,P207,1,5.75,5.75
ORD0081-8,ORD0081,P3281,1,4.11,4.11
ORD0082-1,ORD0082,P861,1,3.12,3.12
ORD0082-2,ORD0082,P3608,2,2.95,5.90
ORD0082-3,ORD0082,P2657,1,5.01,5.01
ORD0082-4,ORD0082,P3738,1,12.19,12.19
ORD0082-5,ORD0082,P2348,1,6.19,6.19
ORD0082-6,ORD0082,P2766,1,5.89,5.89
ORD0083-1,ORD0083,P4797,1,13.11,13.11
ORD0083-2,ORD0083,P2229,1,16.06,16.06
ORD0083-3,ORD0083,P2599,1,4.54,4.54
ORD0083-4,ORD0083,P522,3,2.37,7.11
ORD0083-5,ORD0083,P4455,2,4.31,8.62
ORD0083-6,ORD0083,P1756,1,7.33,7.33
ORD0083-7,ORD0083,P3044,1,6.92,6.92
ORD0083-8,ORD0083,P169,5,2.10,10.50
ORD0083-9,ORD0083,P3641,1,6.48,6.48
ORD0083-10,ORD0083,P4468,1,7.69,7.69
ORD0084-1,ORD0084,P1482,1,3.78,3.78
ORD0084-2,ORD0084,P1330,1,3.92,3.92
ORD0084-3,ORD0084,P1735,1,7.19,7.19
ORD0084-4,ORD0084,P3042,1,8.13,8.13
ORD0084-5,ORD0084,P2455,1,15.38,15.38
ORD0084-6,ORD0084,P3647,1,4.43,4.43
ORD0084-7,ORD0084,P3999,1,11.26,11.26
ORD0084-8,ORD0084,P1470,1,4.66,4.66
ORD0084-9,ORD0084,P122,3,2.52,7.56
ORD0084-10,ORD0084,P2647,1,4.66,4.66
ORD0084-11,ORD0084,P1581,3,1.09,3.27
ORD0084-12,ORD0084,P1724,4,1.05,4.20
ORD0084-13,ORD0084,P472,1,3.75,3.75
ORD0084-14,ORD0084,P1986,1,5.91,5.91
ORD0085-1,ORD0085,P1168,1,5.55,5.55
ORD0085-2,ORD0085,P799,2,5.38,10.76
ORD0085-3,ORD0085,P558,4,1.95,7.80
ORD0085-4,ORD0085,P2161,1,8.44,8.44
ORD0085-5,ORD0085,P1094,5,1.17,5.85
ORD0085-6,ORD0085,P229,1,5.65,5.65
ORD0085-7,ORD0085,P811,6,1.44,8.64
ORD0085-8,ORD0085,P4205,2,3.23,6.46
ORD0085-9,ORD0085,P4413,2,1.78,3.56
ORD0085-10,ORD0085,P1251,1,7.77,7.77
ORD0085-11,ORD0085,P1535,2,1.99,3.98
ORD0085-12,ORD0085,P3750,1,10.63,10.63
ORD0086-1,ORD0086,P4454,1,9.71,9.71
ORD0086-2,ORD0086,P4477,2,3.78,7.56
ORD0086-3,ORD0086,P4999,3,2.75,8.25
ORD0086-4,ORD0086,P2994,1,4.38,4.38
ORD0086-5,ORD0086,P4360,2,2.95,5.90
ORD0086-6,ORD0086,P1717,1,3.47,3.47
ORD0086-7,ORD0086,P2856,1,9.20,9.20
ORD0086-8,ORD0086,P4671,1,9.24,9.24
ORD0086-9,ORD0086,P4484,3,3.28,9.84
ORD0086-10,ORD0086,P4222,1,7.96,7.96
ORD0086-11,ORD0086,P1314,1,5.34,5.34
ORD0086-12,ORD0086,P3467,1,6.49,6.49
ORD0086-13,ORD0086,P3458,1,11.77,11.77
ORD0086-14,ORD0086,P538,5,2.62,13.10
ORD0086-15,ORD0086,P473,1,4.53,4.53
ORD0086-16,ORD0086,P951,4,2.12,8.48
ORD0086-17,ORD0086,P3059,2,3.70,7.40
ORD0086-18,ORD0086,P2866,1,9.69,9.69
ORD0086-19,ORD0086,P1871,1,5.37,5.37
ORD0086-20,ORD0086,P2019,1,7.03,7.03
ORD0086-21,ORD0086,P3847,1,6.64,6.64
ORD0086-22,ORD0086,P3302,1,6.27,6.27
ORD0087-1,ORD0087,P589,4,1.56,6.24
ORD0087-2,ORD0087,P4219,1,2.83,2.83
ORD0087-3,ORD0087,P4918,1,6.60,6.60
